t_sim,pitch_cf_deg,pitch_gt_deg,pitch_err_deg,theta_ref_deg,torque_Nm,v_actual_ms,v_cmd_ms
2.5999999999999353,0.8628834329602987,20.642531350219627,-19.77964791725933,-8.392908878261537,-40.0,0.21565700504266958,0.2
2.639999999999931,0.7689577469257084,20.323909450865827,-19.55495170394012,57.29577951308232,40.0,-0.038840844203336305,0.2
2.6799999999999264,0.5957180972114103,22.10530924935199,-21.50959115214058,15.706900624570824,40.0,0.21362763864010445,0.2
2.719999999999922,0.776810720164449,23.010695724704362,-22.23388500453991,57.29577951308232,40.0,0.15930136770709924,0.2
2.7599999999999176,0.5783551343530248,21.456838968972132,-20.878483834619107,-57.29577951308232,-40.0,0.5104377134845157,0.2
2.7999999999999132,0.56202281624463,16.039784229661592,-15.477761413416964,-57.29577951308232,-40.0,0.24515750951598111,0.2
2.839999999999909,0.19451903058175501,8.123323814215814,-7.9288047836340585,-57.29577951308232,-40.0,0.3624414730374063,0.2
2.8799999999999044,0.32525872604003225,0.5731208342966515,-0.24786210825661928,-15.507467001265777,-40.0,0.01862611236949878,0.2
2.9199999999999,0.31008929440174526,-9.890179160204596,10.200268454606341,57.29577951308232,40.0,0.14899549552267904,0.2
2.9599999999998956,0.3301540772486442,-12.9733206686053,13.303474745853944,51.679778870020954,40.0,0.015003475367560547,0.2
2.999999999999891,0.20413395439023505,-10.813876020134222,11.018009974524457,57.29577951308232,40.0,-0.10482789041346388,0.2
3.039999999999887,-0.14250275738433407,-3.8832362410763466,3.7407334836920128,-57.29577951308232,-40.0,0.5847059092153238,0.2
3.0799999999998824,0.8299931445433666,-0.3265706785501568,1.1565638230935233,-57.29577951308232,-40.0,0.32733695540923735,0.2
3.119999999999878,0.52369471369498,-1.6892000480311606,2.2128947617261403,-57.29577951308232,-40.0,0.2760011290072568,0.2
3.1599999999998736,-0.17725193979916584,-3.7275122228144095,3.550260283015244,57.29577951308232,40.0,0.06139513120088487,0.2
3.199999999999869,-1.05742874218046,-4.062538664180106,3.005109921999646,-57.29577951308232,-40.0,0.476748598140208,0.2
3.2399999999998648,-0.9832696310224831,-3.8629936363232624,2.8797240053007793,-57.29577951308232,-40.0,0.1235759469797941,0.2
3.2799999999998604,-0.9376766304051376,-8.433652981102599,7.495976350697462,57.29577951308232,40.0,0.15096065846184292,0.2
3.319999999999856,-0.5944629405576012,-8.785398487490271,8.19093554693267,-57.29577951308232,-40.0,0.3274770727480273,0.2
3.3599999999998515,-1.013661633819629,-12.04610134256916,11.032439708749534,57.29577951308232,40.0,0.1359230124324796,0.2
3.399999999999847,-0.9559333947104293,-12.312913430973717,11.356980036263288,57.29577951308232,40.0,-0.06706288636388469,0.2
3.4399999999998427,-0.914019205722156,-7.766916132398959,6.852896926676803,57.29577951308232,40.0,0.38223649388051323,0.2
3.4799999999998383,-0.29554177651995184,3.4722232395736126,-3.7677650160935645,-57.29577951308232,-40.0,0.694429145193549,0.2
3.519999999999834,-0.8093698024137264,11.474369490717152,-12.283739293130878,-57.29577951308232,-40.0,0.2566741488865729,0.2
3.5599999999998295,-0.7817295940278861,14.890390783157526,-15.672120377185411,57.29577951308232,40.0,0.23397607966584835,0.2
3.599999999999825,-0.20943955064155528,20.176440533389208,-20.385880084030763,27.58785544928004,40.0,0.13355769201753032,0.2
3.6399999999998207,0.6933353671241702,23.381242019216472,-22.687906652092302,57.29577951308232,40.0,0.1101968176283955,0.2
3.6799999999998163,0.9845959799300421,22.28730487230632,-21.302708892376273,47.194941071186015,40.0,0.19750345738818362,0.2
3.719999999999812,1.283835077611768,21.566708374316033,-20.282873296704263,-57.29577951308232,-40.0,0.2967035925592397,0.2
3.7599999999998075,1.5243415064568964,16.585710008791605,-15.061368502334707,57.29577951308232,40.0,0.19038483180832733,0.2
3.799999999999803,1.2877899739735927,13.65136390824806,-12.363573934274466,25.309247826770633,40.0,0.14138474264952539,0.2
3.8399999999997987,1.4318745461625637,11.011526489701566,-9.579651943539004,-57.29577951308232,-40.0,0.2040243595064249,0.2
3.8799999999997943,1.5453829276288868,8.49373270643692,-6.948349778808032,-57.29577951308232,-40.0,0.3688135826997331,0.2
3.91999999999979,1.4554827931908778,6.420424757197033,-4.964941964006155,-45.28145690898234,-40.0,0.040796518388530614,0.2
3.9599999999997855,1.2406010142532125,1.5287096780577634,-0.288108663804551,52.32152269971342,40.0,0.22494658108953172,0.2
3.999999999999781,1.8753564089902837,2.085486774781824,-0.21013036579154032,-57.29577951308232,-40.0,0.3694937092632765,0.2
4.039999999999777,1.6517949708375717,-1.050701270362941,2.702496241200513,57.29577951308232,40.0,0.07036613228769577,0.2
4.079999999999773,1.307820619810798,-4.425177091161705,5.732997710972503,-34.395593789430976,-40.0,0.04480425204685047,0.2
4.119999999999768,1.3945579743451342,-9.532411298403801,10.926969272748936,57.29577951308232,40.0,0.2301828934722191,0.2
4.159999999999764,1.6092957928914826,-10.695121775695192,12.304417568586674,-14.129348733481379,-40.0,0.21771478318252033,0.2
4.1999999999997595,1.446202365539996,-12.900462992944226,14.346665358484222,19.53149670706834,40.0,0.1509104839257015,0.2
4.239999999999755,1.2912906371688468,-12.014634186179766,13.305924823348613,57.29577951308232,40.0,0.06674208764448912,0.2
4.279999999999751,1.0941033489152507,-5.857662374300713,6.951765723215963,57.29577951308232,40.0,0.575290853037575,0.2
4.319999999999746,0.6764863190959256,5.5384321380142945,-4.861945818918369,-57.29577951308232,-40.0,0.5375936624750788,0.2
4.359999999999742,0.7518194614404092,12.163901495444602,-11.412082034004191,-57.29577951308232,-40.0,0.251849061291773,0.2
4.3999999999997375,-0.12338314263421277,15.6437866525993,-15.767169795233512,-12.30040589680589,-40.0,0.2711261391920473,0.2
4.439999999999733,-0.23635991911374415,20.4578779738547,-20.69423789296844,33.2963248728799,40.0,0.1865645076662631,0.2
4.479999999999729,0.0889917000643501,23.311214486759596,-23.222222786695248,57.29577951308232,40.0,0.14478908814223534,0.2
4.519999999999724,0.045148920381710075,22.30445364614095,-22.25930472575924,24.642928852424962,40.0,0.2409169080400907,0.2
